Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,57.04999923706055,58.369998931884766,55.290000915527344,55.470001220703125,55.470001220703125,42688
2017-01-04,55.689998626708984,56.529998779296875,55.34000015258789,56.459999084472656,56.459999084472656,27804
2017-01-05,56.540000915527344,57.34000015258789,56.0099983215332,56.88999938964844,56.88999938964844,32833
2017-01-06,56.880001068115234,57.459999084472656,56.29999923706055,57.099998474121094,57.099998474121094,24948
2017-01-09,56.86000061035156,56.9900016784668,54.7400016784668,54.939998626708984,54.939998626708984,25860
2017-01-10,54.84000015258789,55.34000015258789,53.56999969482422,53.63999938964844,53.63999938964844,33801
2017-01-11,53.70000076293945,55.66999816894531,53.65999984741211,55.099998474121094,55.099998474121094,45944
2017-01-12,55.22999954223633,56.43000030517578,55.029998779296875,56.0099983215332,56.0099983215332,36424
2017-01-13,56.060001373291016,56.20000076293945,55.310001373291016,55.45000076293945,55.45000076293945,25417
2017-01-17,55.650001525878906,56.970001220703125,55.20000076293945,55.470001220703125,55.470001220703125,44899
2017-01-18,55.470001220703125,55.88999938964844,53.779998779296875,53.91999816894531,53.91999816894531,40148
2017-01-19,54.310001373291016,54.75,53.900001525878906,54.15999984741211,54.15999984741211,33327
2017-01-20,54.279998779296875,55.790000915527344,54.189998626708984,55.4900016784668,55.4900016784668,29231
2017-01-23,55.470001220703125,55.7400016784668,54.650001525878906,55.22999954223633,55.22999954223633,33859
2017-01-24,55.38999938964844,55.849998474121094,55.04999923706055,55.439998626708984,55.439998626708984,32411
2017-01-25,55.2400016784668,55.63999938964844,54.7599983215332,55.08000183105469,55.08000183105469,34247
2017-01-26,55.369998931884766,56.54999923706055,55.209999084472656,56.2400016784668,56.2400016784668,45145
2017-01-27,56.11000061035156,56.5,54.849998474121094,55.52000045776367,55.52000045776367,20964
2017-01-30,55.400001525878906,55.63999938964844,54.970001220703125,55.22999954223633,55.22999954223633,9982
2017-01-31,55.220001220703125,55.939998626708984,54.939998626708984,55.70000076293945,55.70000076293945,578
2017-02-01,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211,34772
2017-02-02,56.529998779296875,57.43000030517578,56.34000015258789,56.560001373291016,56.560001373291016,31371
2017-02-03,56.83000183105469,57.290000915527344,56.38999938964844,56.810001373291016,56.810001373291016,26703
2017-02-06,56.79999923706055,57.11000061035156,55.650001525878906,55.720001220703125,55.720001220703125,26706
2017-02-07,55.93000030517578,55.97999954223633,54.63999938964844,55.04999923706055,55.04999923706055,32659
2017-02-08,54.54999923706055,55.66999816894531,54.209999084472656,55.119998931884766,55.119998931884766,44864
2017-02-09,55.2599983215332,55.91999816894531,55.20000076293945,55.630001068115234,55.630001068115234,29628
2017-02-10,55.689998626708984,56.869998931884766,55.58000183105469,56.70000076293945,56.70000076293945,30763
2017-02-13,56.77000045776367,56.79999923706055,55.43000030517578,55.59000015258789,55.59000015258789,25049
2017-02-14,55.709999084472656,56.45000076293945,55.54999923706055,55.970001220703125,55.970001220703125,25975
2017-02-15,55.84000015258789,56.25,55.54999923706055,55.75,55.75,26608
2017-02-16,55.66999816894531,56.22999954223633,55.130001068115234,55.650001525878906,55.650001525878906,32712
2017-02-17,55.66999816894531,55.869998931884766,55.11000061035156,55.810001373291016,55.810001373291016,27599
2017-02-21,55.90999984741211,57.29999923706055,55.709999084472656,56.65999984741211,56.65999984741211,57648
