<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180816,000000,99.6000000,99.6000000,99.3200000,99.5000000,76610
20180817,000000,99.6200000,99.6220000,99.2200000,99.3870000,58542
20180820,000000,99.5320000,99.5320000,99.2500000,99.3110000,112423
20180821,000000,99.5750000,99.6990000,99.3310000,99.6700000,158537
20180822,000000,99.7970000,99.8000000,99.5520000,99.6000000,8594
20180823,000000,99.4530000,99.8050000,99.2990000,99.3100000,312095
20180824,000000,99.6390000,99.6730000,99.2800000,99.6380000,989053
20180827,000000,99.6880000,99.6900000,99.3000000,99.3990000,337621
20180828,000000,99.2610000,99.5800000,99.2600000,99.4200000,329523
20180829,000000,99.3540000,99.5480000,99.3520000,99.4960000,497624
20180830,000000,99.6370000,99.8000000,99.3860000,99.5500000,402207
20180831,000000,99.6850000,99.7400000,99.3530000,99.5990000,40110
20180903,000000,99.8220000,99.8410000,99.5010000,99.6950000,8780
20180904,000000,99.7000000,99.7000000,99.4000000,99.4390000,13958
20180905,000000,99.5690000,99.5690000,99.2590000,99.3980000,857227
20180906,000000,99.3970000,99.3970000,99.0010000,99.1190000,377613
20180907,000000,99.3620000,100.1000000,98.6140000,98.7970000,254166
20180910,000000,98.8470000,98.8480000,98.2280000,98.6450000,183253
20180911,000000,98.7870000,99.1330000,98.5500000,99.1310000,326903
20180912,000000,99.1260000,99.3360000,99.0510000,99.2770000,360048
20180913,000000,99.4700000,99.6230000,99.3030000,99.4800000,10096
20180914,000000,99.8930000,99.8950000,99.1530000,99.3080000,66317
20180917,000000,99.0100000,99.4760000,99.0100000,99.1390000,25008
20180918,000000,99.3790000,99.5490000,99.0520000,99.2500000,44663
20180919,000000,99.1620000,99.6580000,99.1620000,99.4010000,584603
20180920,000000,99.6650000,99.6720000,99.3500000,99.5570000,235469
20180921,000000,99.5890000,99.6180000,99.4000000,99.5470000,382384
20180924,000000,99.8100000,99.8100000,99.3700000,99.5000000,46419
20180925,000000,99.6790000,99.6790000,99.4020000,99.6470000,31364
20180926,000000,99.6000000,99.7000000,99.5010000,99.6990000,35559
20180927,000000,99.6930000,99.7600000,99.4800000,99.6990000,80712
20180928,000000,99.7220000,100.0000000,99.6520000,99.9980000,39970
20181001,000000,99.7990000,99.9500000,99.7800000,99.9490000,16326
20181002,000000,100.0940000,100.1000000,99.8000000,99.9980000,32083
20181003,000000,100.0090000,100.0980000,99.7700000,99.8000000,168734
20181004,000000,99.7530000,99.9980000,99.5710000,99.6980000,103343
20181005,000000,99.5940000,99.8400000,99.5940000,99.7930000,7062
20181008,000000,99.7880000,99.9930000,99.2900000,99.3500000,1470804
20181009,000000,99.6380000,99.6940000,99.2800000,99.3930000,672445
20181010,000000,99.6550000,99.6570000,99.2580000,99.3440000,15534
20181011,000000,99.2790000,99.5690000,99.2500000,99.3000000,490196
20181012,000000,99.4660000,99.5380000,99.2600000,99.3490000,145996
20181015,000000,99.4780000,99.6400000,99.4520000,99.5990000,32544
20181016,000000,99.7970000,99.7980000,99.3500000,99.4980000,129150
20181017,000000,99.7770000,99.7770000,99.3110000,99.4960000,58160
20181018,000000,99.5890000,99.5890000,99.3220000,99.4520000,90986
20181019,000000,99.4030000,99.5880000,99.3600000,99.3600000,413366
20181022,000000,99.4300000,99.4850000,99.3360000,99.4490000,177445
20181023,000000,99.3340000,99.5390000,99.3000000,99.3000000,554152
20181024,000000,100.0630000,100.0630000,99.2000000,99.2990000,796965
20181025,000000,99.3530000,99.3750000,99.1280000,99.2040000,52976
20181026,000000,99.4250000,99.4250000,99.1940000,99.2960000,185843
20181029,000000,99.3830000,99.3870000,99.1520000,99.2900000,59553
20181030,000000,99.4370000,99.4370000,99.2300000,99.3340000,185267
20181031,000000,99.2800000,99.3880000,99.2000000,99.3100000,1359414
20181101,000000,99.4890000,99.4980000,99.1210000,99.3100000,41451
20181102,000000,99.4460000,99.4480000,99.2520000,99.3390000,8535
20181106,000000,99.4490000,99.4490000,99.1940000,99.3190000,79260
20181107,000000,99.3990000,99.3990000,99.2600000,99.2990000,24630
20181108,000000,99.4360000,99.4360000,99.0000000,99.0900000,1739958
20181109,000000,99.1480000,99.2000000,99.0110000,99.1280000,120523
20181112,000000,99.2300000,99.2390000,99.0300000,99.1500000,1640905
20181113,000000,99.1740000,99.1990000,99.0040000,99.0400000,28233
20181114,000000,99.0900000,99.4000000,99.0120000,99.4000000,19715
20181115,000000,99.4880000,99.5000000,99.2220000,99.4980000,816784
20181116,000000,99.5880000,102.0520000,99.2110000,99.5100000,77444
20181119,000000,99.3240000,99.6880000,99.3240000,99.5370000,10837
20181120,000000,99.5990000,99.5990000,99.3620000,99.4100000,117327
20181121,000000,99.2680000,99.6200000,98.9800000,99.5390000,43298
20181122,000000,99.4000000,99.7000000,99.4000000,99.4500000,7328
20181123,000000,99.5000000,99.5960000,99.3000000,99.3210000,20261
20181126,000000,99.2050000,99.4000000,99.1210000,99.1440000,17245
20181127,000000,99.4890000,99.7000000,99.1360000,99.3300000,14189
20181128,000000,99.4890000,99.6390000,99.3010000,99.3350000,14080
20181129,000000,99.3170000,99.7470000,99.3170000,99.5710000,28669
20181130,000000,99.3410000,99.7880000,99.2110000,99.4000000,28170
20181203,000000,99.6730000,99.6890000,99.3050000,99.5410000,43547
20181204,000000,99.6890000,99.6890000,99.4540000,99.4900000,33200
20181205,000000,99.5000000,99.5080000,99.4100000,99.4300000,46370
20181206,000000,99.5000000,99.5000000,99.2810000,99.4000000,320651
20181207,000000,99.4000000,99.5390000,99.2640000,99.5000000,92472
20181210,000000,99.5380000,99.5390000,99.3700000,99.3990000,119778
20181211,000000,99.5390000,99.5390000,99.2540000,99.3000000,218060
20181212,000000,99.1730000,99.3990000,99.1730000,99.3900000,11976
20181213,000000,99.3890000,99.4000000,99.2610000,99.3490000,17273
20181214,000000,99.5890000,99.5890000,99.1060000,99.2020000,89326
20181217,000000,99.6300000,99.6300000,99.1810000,99.1900000,590337
20181218,000000,99.2010000,99.2470000,99.0740000,99.1890000,1530765
20181219,000000,99.2190000,99.2600000,99.0800000,99.1290000,284564
20181220,000000,99.0830000,99.4700000,99.0830000,99.2990000,152614
20181221,000000,99.3190000,99.3990000,99.1100000,99.3990000,13842
20181224,000000,99.3780000,99.5400000,99.2530000,99.5000000,71686
20181225,000000,99.4310000,99.6400000,99.4000000,99.4490000,88979
20181226,000000,99.5900000,99.6310000,99.4010000,99.5790000,50522
20181227,000000,99.6270000,99.7680000,99.5500000,99.6000000,233848
20181228,000000,99.7140000,99.7580000,99.5820000,99.5820000,79494
20181229,000000,99.6680000,99.8200000,99.5560000,99.6500000,32021
20190103,000000,100.0060000,100.0060000,99.5200000,99.8000000,7410
20190104,000000,99.8190000,99.8500000,99.7000000,99.7000000,2810
20190108,000000,99.8480000,99.8490000,99.7100000,99.7930000,3387
20190109,000000,99.7890000,99.8990000,99.7500000,99.7700000,126565
20190110,000000,99.8680000,99.9000000,99.7010000,99.7990000,538686
20190111,000000,99.8860000,99.9920000,99.7900000,99.9300000,829839
20190114,000000,99.9300000,100.0280000,99.7920000,99.9200000,435520
20190115,000000,99.9950000,99.9960000,99.8770000,99.9000000,15337
20190116,000000,99.9970000,99.9970000,99.9010000,99.9790000,101983
20190117,000000,100.0000000,100.0000000,99.8560000,100.0000000,78097
20190118,000000,99.9990000,100.0000000,99.8250000,99.9290000,13465
20190121,000000,99.8240000,100.0010000,99.8240000,99.9390000,67524
20190122,000000,100.0780000,100.0780000,99.8500000,99.9190000,33208
20190123,000000,99.9680000,99.9690000,99.8700000,99.9250000,12227
20190124,000000,99.9980000,100.0000000,99.8530000,99.8600000,480777
20190125,000000,99.8610000,99.9410000,99.8600000,99.8730000,18391
20190128,000000,99.9250000,99.9390000,99.8020000,99.8450000,19805
20190129,000000,99.8990000,99.8990000,99.7010000,99.7790000,21812
20190130,000000,99.7990000,99.8000000,99.6730000,99.7960000,67087
20190131,000000,99.7240000,99.8900000,99.7240000,99.8890000,60374
20190201,000000,99.9000000,99.9000000,99.8300000,99.8890000,1523365
20190204,000000,99.9970000,100.0000000,99.8320000,99.8900000,26021
20190205,000000,99.8030000,99.8900000,99.8020000,99.8800000,7081
20190206,000000,99.9990000,99.9990000,99.8500000,99.8780000,26069
20190207,000000,99.8330000,99.9490000,99.8330000,99.8600000,15997
20190208,000000,99.9770000,99.9770000,99.8310000,99.8800000,306749
20190211,000000,99.9920000,99.9930000,99.8710000,99.9240000,758277
20190212,000000,99.9000000,99.9980000,99.8610000,99.9190000,828186
20190213,000000,99.9150000,99.9900000,99.8700000,99.9140000,316248
20190214,000000,99.8710000,99.8970000,99.6560000,99.8000000,88700
20190215,000000,99.8200000,99.9490000,99.8000000,99.9090000,2987132
20190218,000000,99.9970000,99.9980000,99.7790000,99.9570000,4410498
20190219,000000,99.9970000,99.9970000,99.8530000,99.9300000,2461653
20190220,000000,99.8700000,99.9900000,99.8640000,99.9390000,11759
20190221,000000,99.9980000,99.9990000,99.9240000,99.9700000,218266
20190222,000000,99.9990000,100.0000000,99.9100000,99.9990000,806754
20190225,000000,99.9110000,100.0780000,99.9110000,100.0500000,34630
20190226,000000,100.0670000,100.0670000,100.0000000,100.0200000,25666
20190227,000000,99.9620000,100.0970000,99.9620000,100.0610000,7475
20190228,000000,100.1000000,100.1110000,100.0320000,100.0500000,69934
20190301,000000,100.3480000,100.3480000,99.9820000,100.1490000,867364
20190304,000000,100.2180000,100.2180000,100.0840000,100.1680000,300849
20190305,000000,100.1600000,100.1800000,100.1060000,100.1650000,217999
20190306,000000,100.1650000,100.1780000,100.1330000,100.1780000,469595
20190307,000000,100.1370000,100.2800000,100.1370000,100.1890000,77578
20190311,000000,100.1890000,100.2000000,100.1360000,100.1970000,38057
20190312,000000,100.2220000,100.2220000,100.1900000,100.2190000,4987
20190313,000000,100.1910000,100.2090000,100.1810000,100.1900000,157732
20190314,000000,100.2490000,100.2490000,100.1500000,100.1500000,144187
20190315,000000,100.2060000,100.2690000,100.1020000,100.1840000,212647
20190318,000000,100.2000000,100.2000000,100.1120000,100.1790000,32257
20190319,000000,100.0290000,100.2310000,100.0290000,100.1400000,13926
20190320,000000,100.1790000,100.1790000,100.0500000,100.1770000,3091
20190321,000000,100.1780000,100.1790000,100.0720000,100.1600000,3738
20190322,000000,100.2070000,100.2070000,100.0720000,100.1490000,19595
20190325,000000,100.1010000,100.1500000,100.0800000,100.1490000,66549
20190326,000000,100.1990000,100.1990000,100.0500000,100.0870000,43244
20190327,000000,100.1190000,100.1190000,100.0330000,100.0400000,131679
20190328,000000,100.1990000,100.1990000,99.9500000,100.0000000,101025
20190329,000000,100.1820000,100.1820000,99.9650000,99.9700000,29140
20190401,000000,100.1990000,100.1990000,99.9430000,100.0500000,33559
20190402,000000,100.0970000,100.1100000,100.0180000,100.0700000,333996
20190403,000000,100.0100000,100.1300000,100.0010000,100.0900000,6730
20190404,000000,100.0970000,100.0990000,100.0010000,100.0980000,36780
20190405,000000,100.0510000,100.1170000,100.0200000,100.0200000,772844
20190408,000000,100.0980000,100.1070000,100.0360000,100.0990000,870688
20190409,000000,100.1000000,100.1100000,100.0000000,100.0200000,26474
20190410,000000,100.0730000,100.0980000,100.0300000,100.0460000,232139
20190411,000000,100.1890000,100.1900000,100.0470000,100.0960000,12081
20190412,000000,100.1500000,100.1510000,100.0510000,100.0870000,78454
20190415,000000,100.0500000,100.1000000,100.0500000,100.0790000,238984
20190416,000000,100.0790000,100.0970000,100.0160000,100.0440000,82023
20190417,000000,99.9010000,100.0890000,99.8500000,100.0500000,1812537
20190418,000000,100.0500000,100.0840000,100.0210000,100.0800000,16080
20190419,000000,100.0550000,100.0900000,100.0200000,100.0870000,27943
20190422,000000,99.9000000,100.0900000,99.9000000,100.0500000,14578
20190423,000000,100.0780000,100.0790000,100.0210000,100.0490000,797219
20190424,000000,100.1000000,100.1000000,100.0310000,100.0680000,347157
20190425,000000,100.0700000,100.0790000,100.0370000,100.0560000,193059
20190426,000000,100.0650000,100.1000000,100.0650000,100.0940000,211294
20190429,000000,100.0750000,100.1760000,100.0750000,100.1490000,1543105
20190430,000000,100.0800000,100.1600000,100.0800000,100.1500000,61302
20190502,000000,100.1990000,100.1990000,100.0820000,100.1900000,2332
20190503,000000,100.1900000,100.1900000,100.0950000,100.1800000,5557
20190506,000000,100.3270000,100.3270000,100.0810000,100.1700000,54451
20190507,000000,100.3000000,100.3000000,100.1510000,100.1700000,98282
20190508,000000,100.1840000,100.1950000,100.1210000,100.1800000,189773
20190510,000000,100.1990000,100.2000000,100.1300000,100.2000000,3573
20190513,000000,100.1800000,100.2000000,100.1220000,100.1900000,1379753
20190514,000000,100.2480000,100.2970000,100.1510000,100.2930000,474125
20190515,000000,100.1210000,100.3110000,100.1210000,100.2400000,91917
20190516,000000,100.3080000,100.5000000,100.2500000,100.4710000,3872652
20190517,000000,100.4510000,100.5990000,100.4510000,100.5780000,8974939
20190520,000000,100.5030000,100.6000000,100.5030000,100.5990000,111022
20190521,000000,100.5500000,100.6690000,100.4000000,100.6000000,1370172
20190522,000000,100.5990000,100.7000000,100.5330000,100.7000000,24488
20190523,000000,100.7010000,100.7010000,100.5930000,100.6490000,568109
20190524,000000,100.5910000,100.7000000,100.5910000,100.7000000,51302
20190527,000000,100.7100000,100.7570000,100.6040000,100.6900000,44613
20190528,000000,100.7010000,100.7490000,100.6020000,100.7300000,31068
20190529,000000,100.6990000,100.7790000,100.6210000,100.6920000,56451
20190530,000000,100.7780000,100.7780000,100.6160000,100.6700000,374113
20190531,000000,100.7440000,100.8000000,100.6470000,100.7000000,32287
20190603,000000,100.7100000,101.3940000,100.6000000,100.6580000,267904
20190604,000000,100.7980000,100.7980000,100.6000000,100.6010000,24338
20190605,000000,100.6920000,100.7670000,100.5100000,100.7200000,1341171
20190606,000000,100.7190000,100.7790000,100.6550000,100.7290000,289473
20190607,000000,100.7620000,100.7990000,100.6900000,100.7510000,428452
20190610,000000,100.6710000,100.7650000,100.6030000,100.6030000,27896
20190611,000000,100.5320000,100.7810000,100.5300000,100.7140000,129292
20190613,000000,100.7190000,100.7270000,100.6700000,100.6700000,10330
20190614,000000,100.6510000,100.7990000,100.6200000,100.7010000,112988
20190617,000000,100.8220000,100.8670000,100.6310000,100.7760000,1006761
20190618,000000,100.7610000,100.8470000,100.7510000,100.7580000,540711
20190619,000000,100.7580000,100.8490000,100.7580000,100.8200000,696094
20190620,000000,100.8740000,100.9750000,100.8530000,100.9200000,765410
20190621,000000,100.9490000,101.0000000,100.8600000,100.8710000,293144
20190624,000000,100.9800000,100.9990000,100.8700000,100.8700000,635028
20190625,000000,100.8700000,100.9890000,100.8580000,100.8590000,194465
20190626,000000,100.9880000,100.9990000,100.7930000,100.8060000,94896
20190627,000000,100.9970000,100.9980000,100.7250000,100.8500000,51818
20190628,000000,100.9290000,100.9290000,100.7700000,100.8280000,924063
20190701,000000,100.7520000,100.9500000,100.7520000,100.8490000,78220
20190702,000000,100.8980000,100.8990000,100.8020000,100.8790000,1195171
20190703,000000,100.9950000,100.9980000,100.8080000,100.8490000,88188
20190704,000000,100.8490000,101.0000000,100.8100000,100.9980000,4804662
20190705,000000,101.1280000,101.1300000,100.8710000,101.0000000,52238
20190708,000000,100.9590000,101.0420000,100.9500000,101.0420000,62515
20190709,000000,100.9770000,101.0420000,100.9760000,101.0320000,207935
20190710,000000,101.1370000,101.1370000,100.9900000,101.0300000,119082
20190711,000000,101.1300000,101.1300000,101.0500000,101.1070000,362018
20190712,000000,101.1100000,101.1200000,101.0050000,101.0200000,26101
20190715,000000,101.0200000,101.0990000,101.0000000,101.0500000,106024
20190716,000000,101.0100000,101.0700000,101.0000000,101.0300000,21527
20190717,000000,100.9910000,101.0850000,100.9910000,101.0770000,80859
20190718,000000,101.1000000,101.1000000,101.0170000,101.0320000,66283
20190719,000000,101.1870000,101.1870000,101.0310000,101.0890000,6036
20190722,000000,101.1790000,101.1890000,101.0670000,101.0990000,17647
20190723,000000,101.1860000,101.2490000,101.0810000,101.2300000,398999
20190724,000000,101.1710000,101.2800000,101.1710000,101.2800000,11148
20190725,000000,101.2310000,101.4000000,101.2310000,101.4000000,25555
20190726,000000,101.4180000,101.4320000,101.3000000,101.3900000,24930
20190729,000000,101.2950000,101.3820000,101.2270000,101.2900000,240199
20190730,000000,101.4090000,101.4990000,101.2500000,101.3300000,110798
20190731,000000,101.3290000,101.3890000,101.2910000,101.3640000,233480
20190801,000000,101.4000000,101.4000000,101.3030000,101.3690000,20025
20190802,000000,101.3310000,101.3990000,101.2560000,101.2900000,14379
20190805,000000,101.3250000,101.3990000,101.2870000,101.3290000,12510
20190806,000000,101.3300000,101.3300000,101.2300000,101.2600000,55124
20190807,000000,101.2730000,101.3180000,101.2520000,101.2890000,38014
20190808,000000,101.2890000,101.3790000,101.2290000,101.2990000,48109
20190809,000000,101.3670000,101.4000000,101.2450000,101.2840000,135990
20190812,000000,101.4490000,101.4490000,101.1740000,101.2160000,22379
20190813,000000,101.2890000,101.4000000,101.2110000,101.2770000,34158
20190814,000000,101.3180000,101.3260000,101.1700000,101.2500000,41703
20190815,000000,101.2100000,101.2640000,101.2000000,101.2340000,38364
20190816,000000,101.2010000,101.2480000,101.2010000,101.2170000,15009
20190819,000000,101.1940000,101.2480000,101.0880000,101.1000000,648802
20190820,000000,101.0010000,101.2480000,101.0010000,101.2470000,193132
20190821,000000,101.3980000,101.3980000,101.0120000,101.2180000,17626
20190822,000000,101.3940000,101.3980000,101.1030000,101.3190000,1010119
20190823,000000,101.3790000,101.3950000,101.2500000,101.2700000,55138
20190826,000000,101.2800000,101.4280000,101.2000000,101.3300000,63451
20190827,000000,101.4180000,101.4490000,101.2400000,101.2780000,485642
20190828,000000,101.2800000,101.3780000,101.2300000,101.3000000,88773
20190829,000000,101.3570000,101.4230000,101.2230000,101.4230000,774850
20190830,000000,101.4490000,101.6000000,101.3350000,101.5500000,2554134
20190902,000000,101.4710000,101.6490000,101.4700000,101.5200000,160550
20190903,000000,101.4910000,101.6040000,101.4010000,101.4650000,265697
20190904,000000,101.6970000,101.6980000,101.5000000,101.5380000,597045
20190905,000000,101.5990000,101.6360000,101.5030000,101.5030000,13897
20190906,000000,101.8490000,101.8490000,101.5050000,101.5660000,264331
20190909,000000,101.5700000,101.6380000,101.4820000,101.5500000,664428
20190910,000000,101.4850000,101.6990000,101.4840000,101.5110000,135532
20190911,000000,101.6990000,101.7000000,101.5000000,101.5790000,139691
20190912,000000,101.5810000,101.6990000,101.5710000,101.6480000,2040389
20190913,000000,101.6990000,101.7000000,101.5120000,101.6000000,164430
20190916,000000,101.7090000,101.8440000,101.5110000,101.5500000,89962
20190917,000000,101.5990000,101.6500000,101.4800000,101.4990000,371929
20190918,000000,101.5390000,101.5580000,101.4100000,101.5020000,307463
20190919,000000,101.5210000,101.6410000,101.5090000,101.6380000,305248
20190920,000000,101.7190000,101.7200000,101.5230000,101.6000000,129835
20190923,000000,101.5390000,101.6990000,101.5010000,101.5410000,191095
20190924,000000,101.6000000,101.6990000,101.5060000,101.6000000,39079
20190925,000000,101.6770000,101.6790000,101.5710000,101.6300000,407269
20190926,000000,101.5220000,101.6990000,101.4900000,101.6900000,123059
20190927,000000,101.5990000,101.7450000,101.5990000,101.7000000,22868
20190930,000000,101.6340000,101.7510000,101.6330000,101.7200000,16762
20191001,000000,101.6710000,101.7500000,101.6710000,101.6900000,23472
20191002,000000,101.7480000,101.7480000,101.6720000,101.7250000,24122
20191003,000000,101.6750000,101.7240000,101.5500000,101.7200000,143338
20191004,000000,101.7420000,101.8390000,101.6500000,101.7300000,191821
20191007,000000,101.7990000,101.8000000,101.6610000,101.7900000,851203
20191008,000000,101.7100000,101.8870000,101.7100000,101.7710000,989845
20191009,000000,103.6960000,103.6960000,101.7610000,101.8250000,309999
20191010,000000,101.9390000,102.0390000,101.8040000,101.8200000,90485
20191011,000000,102.0390000,102.0420000,101.8500000,101.9490000,215591
20191014,000000,102.2420000,102.7400000,101.8100000,101.9490000,360512
20191015,000000,101.8900000,101.9990000,101.8060000,101.9600000,328532
20191016,000000,101.9600000,102.0570000,101.9200000,101.9510000,116711
20191017,000000,102.0990000,102.0990000,101.9500000,102.0000000,1021632
20191018,000000,102.0720000,102.2600000,101.9410000,102.1990000,132914
20191021,000000,102.1020000,102.2400000,102.1010000,102.1790000,575935
20191022,000000,102.6890000,102.6890000,101.9950000,102.2000000,483915
20191023,000000,102.1510000,102.2490000,102.1500000,102.1800000,615472
20191024,000000,102.2870000,102.2890000,102.1500000,102.1980000,5111243
20191025,000000,102.2580000,102.2880000,102.1600000,102.2760000,1161464
20191028,000000,102.4000000,102.4000000,102.2770000,102.3300000,1184657
20191029,000000,102.3770000,102.3780000,102.1030000,102.3400000,2079323
20191030,000000,102.3010000,102.3940000,102.2800000,102.3940000,1758857
20191031,000000,102.2810000,102.4970000,102.2800000,102.3320000,119911
20191101,000000,102.6500000,102.6500000,102.2090000,102.3980000,485267
20191105,000000,102.4990000,102.4990000,102.2270000,102.4480000,452417
20191106,000000,102.5000000,102.5260000,102.4290000,102.5000000,366297
20191107,000000,102.6500000,102.6500000,102.4200000,102.6490000,116318
20191108,000000,102.6500000,102.8470000,102.5010000,102.7110000,895189
20191111,000000,102.8990000,102.8990000,102.6000000,102.6270000,177362
20191112,000000,102.6410000,102.7790000,102.5310000,102.6000000,394449
20191113,000000,102.5600000,102.6490000,102.5500000,102.5500000,1247155
20191114,000000,102.5300000,102.6470000,102.4620000,102.5700000,354741
20191115,000000,102.7180000,102.7200000,102.5510000,102.5570000,21973
20191118,000000,102.6510000,102.6510000,102.5140000,102.6000000,419606
20191119,000000,102.6860000,102.6880000,102.4960000,102.6360000,361784
20191120,000000,102.7030000,102.7800000,102.5330000,102.6250000,331336
20191121,000000,102.5610000,102.6650000,102.5500000,102.6020000,210546
20191122,000000,102.5330000,102.6990000,102.5330000,102.6050000,18084
20191125,000000,102.6050000,102.7000000,102.6050000,102.6130000,383864
20191126,000000,102.6980000,102.6990000,102.5210000,102.6000000,1396421
20191127,000000,102.6820000,102.6890000,102.5500000,102.5800000,25610
20191128,000000,102.6990000,102.6990000,102.5090000,102.5500000,101933
20191129,000000,102.4510000,102.5500000,102.4500000,102.4900000,422106
20191202,000000,102.4510000,102.5590000,102.4500000,102.4990000,448579
20191203,000000,102.4980000,102.5200000,102.4610000,102.4890000,94209
20191204,000000,102.4400000,102.4800000,102.4380000,102.4590000,84999
20191205,000000,102.4800000,102.4800000,102.4460000,102.4790000,453689
20191206,000000,102.4790000,102.5500000,102.4050000,102.5290000,987181
20191209,000000,102.5350000,102.5400000,102.4760000,102.4950000,102904
20191210,000000,102.5000000,102.5190000,102.4100000,102.4500000,188626
20191211,000000,102.4850000,102.5900000,102.4840000,102.5280000,426726
20191212,000000,102.5690000,102.8000000,102.5010000,102.6490000,879786
20191213,000000,102.6500000,102.7480000,102.6200000,102.6900000,387999
20191216,000000,102.7990000,102.7990000,102.6500000,102.6600000,166126
20191217,000000,102.6780000,102.7390000,102.6300000,102.6310000,90826
20191218,000000,102.6310000,102.7950000,102.5760000,102.6500000,824704
20191219,000000,102.6860000,102.7390000,102.6290000,102.6790000,81356
20191220,000000,102.6980000,102.7140000,102.6110000,102.6990000,177180
20191223,000000,102.6980000,102.7000000,102.6210000,102.7000000,324836
20191224,000000,102.7890000,102.7890000,102.6210000,102.6980000,615728
20191225,000000,102.6710000,102.8680000,102.6610000,102.8640000,125167
20191226,000000,102.8920000,102.9410000,102.6510000,102.7130000,61752
20191227,000000,102.7130000,102.9200000,102.7110000,102.9090000,52434
20191230,000000,102.9500000,103.0400000,102.8000000,102.9400000,79374
20200103,000000,103.0390000,103.0990000,102.8860000,102.9940000,17521
20200106,000000,103.1180000,103.1180000,102.8000000,102.8000000,30146
20200108,000000,102.8980000,102.9000000,102.7380000,102.8630000,20297
20200109,000000,102.9470000,102.9470000,102.1310000,102.6480000,144214
20200110,000000,102.7110000,102.7690000,102.5410000,102.7350000,72388
20200113,000000,102.7800000,102.7850000,102.4220000,102.7740000,105657
20200114,000000,102.7800000,102.7800000,102.6640000,102.6990000,40827
20200115,000000,102.6410000,102.7700000,102.6410000,102.7000000,15059
20200116,000000,102.7470000,102.7800000,102.6220000,102.6990000,217734
20200117,000000,102.7010000,102.7270000,102.5010000,102.7250000,83182
20200120,000000,102.7390000,102.7790000,102.5200000,102.6700000,152222
20200121,000000,102.7370000,102.7510000,102.6330000,102.6640000,90974
20200122,000000,102.7590000,102.7590000,102.6500000,102.6630000,204213
20200123,000000,102.6420000,102.7000000,102.5920000,102.6050000,171211
20200124,000000,102.6900000,102.6900000,102.5520000,102.5950000,103446
20200127,000000,102.6490000,102.6500000,102.4530000,102.5300000,90981
20200128,000000,102.4630000,102.5990000,102.4600000,102.5700000,446323
20200129,000000,102.5860000,102.6570000,102.5100000,102.5990000,186519
20200130,000000,102.6020000,102.7000000,102.5750000,102.7000000,761321
20200131,000000,102.6210000,102.7700000,102.5540000,102.6200000,496733
20200203,000000,102.6900000,102.6980000,102.5610000,102.6000000,217301
20200204,000000,102.6010000,102.6770000,102.5840000,102.5950000,596872
20200205,000000,102.6720000,102.6900000,102.5900000,102.6390000,736842
20200206,000000,102.6800000,102.6850000,102.5970000,102.6000000,515674
20200207,000000,102.5950000,102.6890000,102.5940000,102.6660000,36843
20200210,000000,102.7000000,102.7600000,102.6030000,102.6250000,70431
20200211,000000,102.6250000,102.6630000,102.6010000,102.6360000,438954
20200212,000000,102.6990000,102.7000000,102.5510000,102.6280000,249152
20200213,000000,102.6000000,102.6650000,102.5540000,102.6470000,67446
20200214,000000,102.6000000,102.7160000,102.5580000,102.6490000,90416
20200217,000000,102.7000000,102.7000000,102.5800000,102.6370000,110693
20200218,000000,102.6800000,102.6800000,102.6110000,102.6550000,117223
20200219,000000,102.6940000,102.6950000,102.5830000,102.6360000,767743
20200220,000000,102.6880000,102.6880000,102.5900000,102.6160000,120117
20200221,000000,102.6800000,102.6810000,102.6010000,102.6160000,255981
20200225,000000,102.6490000,102.6500000,102.5460000,102.5740000,122285
20200226,000000,102.5460000,102.5740000,102.5030000,102.5300000,58022
20200227,000000,102.5920000,102.6340000,102.3510000,102.4000000,154411
20200228,000000,102.3210000,102.3210000,101.0460000,102.1430000,600589
20200302,000000,102.0000000,102.3000000,101.7560000,102.1630000,715478
20200303,000000,102.1830000,102.3990000,102.1000000,102.3940000,403560
20200304,000000,102.3580000,102.4700000,102.1520000,102.4300000,1828031
20200305,000000,102.4010000,102.5490000,102.4010000,102.4940000,945497
20200306,000000,102.4010000,102.4980000,102.1500000,102.2000000,373835
20200310,000000,101.6000000,101.7990000,100.0500000,101.3760000,343745
20200311,000000,101.3690000,101.6500000,101.1000000,101.4890000,379926
20200312,000000,101.3970000,101.3970000,100.3020000,100.6400000,1615034
20200313,000000,100.4000000,101.0500000,100.4000000,100.8400000,194150
20200316,000000,100.5010000,100.8500000,100.0010000,100.6900000,435111
20200317,000000,100.5230000,100.7480000,100.5200000,100.7000000,394925
20200318,000000,100.6510000,100.7450000,100.4640000,100.5200000,590071
20200319,000000,100.5500000,100.9000000,100.0820000,100.7410000,450106
20200320,000000,100.9490000,101.4900000,100.5570000,101.4200000,156256
20200323,000000,101.4200000,101.4990000,101.0000000,101.4950000,113541
20200324,000000,101.5000000,101.7690000,101.3000000,101.5290000,51294
20200325,000000,101.6720000,101.7480000,101.4000000,101.6930000,258068
20200326,000000,101.6950000,101.7500000,101.4000000,101.7000000,184560
20200327,000000,101.8130000,101.8130000,101.2000000,101.6560000,274834
20200330,000000,101.7490000,101.7500000,101.2350000,101.7360000,314095
20200331,000000,101.6020000,101.8000000,101.5200000,101.7000000,430369
